Name Vorleistung,Modul,Modulcode,Kursname,Kurscode,ECTS,Bemerkung,URL,Art Vorleistung,Studiengang,Institution / Anbieter
Geprüfte/-r IT-Betriebswirt/-in (SGD),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),"Abrechnungssysteme der Kranken-, Alten- und Heilerziehungspflege",DLBPMABS,BWL II (Vertiefung),BBWL02,2,,http://www.iubh-fernstudium.de/kurs/bwl-ii-vertiefung-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,SGD
Geprüfte/-r IT-Betriebswirt/-in (SGD),Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,SGD
Geprüfte/-r IT-Bürofachkraft (ILS),Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung Sonstige,B.A. Marketing,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung Sonstige,B.A. Marketing,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Marketing,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Projektmanagement,BPMG,Projektmanagement,BPMG01,5,,http://www.iubh-fernstudium.de/kurs/projektmanagement/,Weiterbildung Sonstige,B.A. Marketing,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.A. Marketing,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.A. Marketing,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,B.A. Marketing,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Abrechnungssysteme,DLGABS,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Finanzierung,BFIN,Finanzierung I (Einführung),BFIN01,3,,http://www.iubh-fernstudium.de/kurs/finanzierung-einfuehrung/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Recht,BREC-01,Recht II (Vertiefung),BREC02-01,2,,https://www.iubh-fernstudium.de/kurs/recht-ii-vertiefung-brec02-02/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Planen und Entscheiden,BPLA,Planen und Entscheiden,BPUE01,5,,http://www.iubh-fernstudium.de/kurs/planen-und-entscheiden/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Requirements Engineering,IREN,Requirements Engineering,IREN01,5,,http://www.iubh-fernstudium.de/kurs/requirements-engineering/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Grundlagen der industriellen Softwaretechnik,IGIS,Grundlagen der industriellen Softwaretechnik,IGIS01,5,,http://www.iubh-fernstudium.de/kurs/grundlagen-der-industriellen-softwaretechnik/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,ILS
Geprüfte/-r IT-Bürofachkraft (ILS),Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,LL.B. Wirtschaftsrecht,ILS
Geprüfte/-r IT-Entwickler/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Einführung in das wissenschaftliche Arbeiten,DLBWIR-01,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Marketing,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Personalmanagement,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Grundlagen der industriellen Softwaretechnik,IGIS,Grundlagen der industriellen Softwaretechnik,IGIS01,5,,http://www.iubh-fernstudium.de/kurs/grundlagen-der-industriellen-softwaretechnik/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Grundlagen der objektorientierten Programmierung mit Java,DLBINGOPJ,Grundlagen der objektorientierten Programmierung mit Java,IOBP01,5,,http://www.iubh-fernstudium.de/kurs/grundlagen-der-objektorientierten-programmierung-mit-java/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Datenstruktur und Java Klassenbibliothek,IOBP2,Datenstrukturen und Java-Klassenbibliothek,IOBP02,5,,http://www.iubh-fernstudium.de/kurs/datenstrukturen-und-java-klassenbibliothek/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Selbst- und Zeitmanagement,DLBSUZ,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Qualitätssicherung im Softwareprozess,IQSS,Qualitätssicherung im Softwareprozess,IQSS01,5,,http://www.iubh-fernstudium.de/kurs/qualitaetssicherung-im-sw-prozess/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Requirements Engineering,IREN,Requirements Engineering,IREN01,5,,http://www.iubh-fernstudium.de/kurs/requirements-engineering/,Weiterbildung IHK/HWK,B.Sc. Wirtschaftsinformatik,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung IHK/HWK,LL.B. Wirtschaftsrecht,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,LL.B. Wirtschaftsrecht,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,LL.B. Wirtschaftsrecht,IHK
Geprüfte/-r IT-Entwickler/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,LL.B. Wirtschaftsrecht,IHK
Geprüfte/-r IT-Manager/-in (ILS),Abrechnungssysteme,DLGABS,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Manager/-in (ILS),Datenstruktur und Java Klassenbibliothek,IOBP2,Datenstrukturen und Java-Klassenbibliothek,IOBP02,5,,http://www.iubh-fernstudium.de/kurs/datenstrukturen-und-java-klassenbibliothek/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Manager/-in (ILS),Datenmodellierung und Datenbanksysteme,IDBS,Datenmodellierung und Datenbanksysteme,IDBS01,5,,http://www.iubh-fernstudium.de/kurs/datenmodellierung-und-datenbanksysteme/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Manager/-in (ILS),Grundlagen der industriellen Softwaretechnik,IGIS,Grundlagen der industriellen Softwaretechnik,IGIS01,5,,http://www.iubh-fernstudium.de/kurs/grundlagen-der-industriellen-softwaretechnik/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Manager/-in (ILS),Grundlagen der objektorientierten Programmierung mit Java,DLBINGOPJ,Grundlagen der objektorientierten Programmierung mit Java,IOBP01,5,,http://www.iubh-fernstudium.de/kurs/grundlagen-der-objektorientierten-programmierung-mit-java/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,ILS
Geprüfte/-r IT-Manager/-in (SGD),Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung Sonstige,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,SGD
Geprüfte/-r IT-Manager/-in (SGD),Abrechnungssysteme,DLGABS,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Manager/-in (SGD),Datenstruktur und Java Klassenbibliothek,IOBP2,Datenstrukturen und Java-Klassenbibliothek,IOBP02,5,,http://www.iubh-fernstudium.de/kurs/datenstrukturen-und-java-klassenbibliothek/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Manager/-in (SGD),Datenmodellierung und Datenbanksysteme,IDBS,Datenmodellierung und Datenbanksysteme,IDBS01,5,,http://www.iubh-fernstudium.de/kurs/datenmodellierung-und-datenbanksysteme/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Manager/-in (SGD),Grundlagen der industriellen Softwaretechnik,IGIS,Grundlagen der industriellen Softwaretechnik,IGIS01,5,,http://www.iubh-fernstudium.de/kurs/grundlagen-der-industriellen-softwaretechnik/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Manager/-in (SGD),Grundlagen der objektorientierten Programmierung mit Java,DLBINGOPJ,Grundlagen der objektorientierten Programmierung mit Java,IOBP01,5,,http://www.iubh-fernstudium.de/kurs/grundlagen-der-objektorientierten-programmierung-mit-java/,Weiterbildung Sonstige,B.Sc. Wirtschaftsinformatik,SGD
Geprüfte/-r IT-Ökonom/-in IHK,Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Finanzierung,BFIN,Finanzierung I (Einführung),BFIN01,3,,http://www.iubh-fernstudium.de/kurs/finanzierung-einfuehrung/,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Einführung in das wissenschaftliche Arbeiten,DLBWIR-01,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Finanzierung,BFIN,Finanzierung I (Einführung),BFIN01,3,,http://www.iubh-fernstudium.de/kurs/finanzierung-einfuehrung/,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Recht,BREC-01,Recht I (Einführung),BREC01-01,3,,http://www.iubh-fernstudium.de/kurs/recht-einfuehrung/,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Weiterbildung IHK/HWK,B.A. Finanzmanagement,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Finanzierung,BFIN,Finanzierung I (Einführung),BFIN01,3,,http://www.iubh-fernstudium.de/kurs/finanzierung-einfuehrung/,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
Geprüfte/-r IT-Ökonom/-in IHK,Unternehmensführung,BUFG,Unternehmensführung,BUFG01,5,,http://www.iubh-fernstudium.de/kurs/unternehmensfuehrung/,Weiterbildung IHK/HWK,B.A. Gesundheitsmanagement,IHK
